Selection	Association Name	Association Type	Significance
Membrane Protein	cbp1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	RamA protein, Enterobacter aerogenes	Chemical	0.0212
Membrane Protein	HRP-2 protein, C elegans	Chemical	0.0212
Membrane Protein	Oatp3 protein, mouse	Chemical	0.0212
Membrane Protein	Fol1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	UNC-5 protein, rat	Chemical	0.0212
Membrane Protein	carboxylesterase B1	Chemical	0.0212
Membrane Protein	BcrR protein, Enterococcus faecalis	Chemical	0.0212
Membrane Protein	NLF1 protein, human	Chemical	0.0212
Membrane Protein	HUB1 protein, S pombe	Chemical	0.0212
Membrane Protein	EPS-8 protein, C elegans	Chemical	0.0212
Membrane Protein	RHD1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	SMAF1 protein, mouse	Chemical	0.0212
Membrane Protein	TESSP-1 protein, mouse	Chemical	0.0212
Membrane Protein	Sec8 protein, Drosophila	Chemical	0.0212
Membrane Protein	M141R protein, myxoma virus	Chemical	0.0212
Membrane Protein	enabled protein, Xenopus	Chemical	0.0212
Membrane Protein	molting defective protein, Drosophila	Chemical	0.0212
Membrane Protein	RME-6 protein, C elegans	Chemical	0.0212
Membrane Protein	SMP2 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	FRK-1 protein, C elegans	Chemical	0.0212
Membrane Protein	TNTCFP protein	Chemical	0.0212
Membrane Protein	BmpD protein, Borrelia burgdorferi	Chemical	0.0212
Membrane Protein	Sla2 protein, S pombe	Chemical	0.0212
Membrane Protein	JAMP protein, mouse	Chemical	0.0212
Membrane Protein	SRC2 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	SAR protein, human	Chemical	0.0212
Membrane Protein	Trs33 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	MOS2 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	ARAD1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	NagD protein, E coli	Chemical	0.0212
Membrane Protein	RhsA protein, E coli	Chemical	0.0212
Membrane Protein	PmrC protein, E coli	Chemical	0.0212
Membrane Protein	VPS-35 protein, C elegans	Chemical	0.0212
Membrane Protein	DGN-1 protein, C elegans	Chemical	0.0212
Membrane Protein	Tmtsp protein, mouse	Chemical	0.0212
Membrane Protein	Hit1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	PCNS protein, Xenopus	Chemical	0.0212
Membrane Protein	EilA protein, E coli	Chemical	0.0212
Membrane Protein	PDZK2 protein, mouse	Chemical	0.0212
Membrane Protein	XBP-1 venus fusion protein	Chemical	0.0212
Membrane Protein	MCR1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	Qdr3 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	mummy protein, Drosophila	Chemical	0.0212
Membrane Protein	FlgD protein, E coli	Chemical	0.0212
Membrane Protein	Ysp2 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	RPN-10 protein, C elegans	Chemical	0.0212
Membrane Protein	NTM1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	GLIPR-2 protein, mouse	Chemical	0.0212
Membrane Protein	yoeB protein, Bacillus subtilis	Chemical	0.0212
Membrane Protein	KVS-1 protein, C elegans	Chemical	0.0212
Membrane Protein	Vnx1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	TLP18.3 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	GPG-290 protein	Chemical	0.0212
Membrane Protein	mover protein, rat	Chemical	0.0212
Membrane Protein	CRR1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	RopGEF12 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	Dpy-23 protein, C elegans	Chemical	0.0212
Membrane Protein	Kif1-binding protein, zebrafish	Chemical	0.0212
Membrane Protein	ACA10 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	Nrt1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	Ppm1l, protein, mouse	Chemical	0.0212
Membrane Protein	CDH-4 protein, C elegans	Chemical	0.0212
Membrane Protein	Ehs-1 protein, C elegans	Chemical	0.0212
Membrane Protein	RSD-6 protein, C elegans	Chemical	0.0212
Membrane Protein	VHA-a1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	RalA protein, Drosophila	Chemical	0.0212
Membrane Protein	Ndr1 protein, rat	Chemical	0.0212
Membrane Protein	Ndr2 protein, rat	Chemical	0.0212
Membrane Protein	Mtm3 protein, C elegans	Chemical	0.0212
Membrane Protein	Kms2 protein, S pombe	Chemical	0.0212
Membrane Protein	Sec16 protein, Drosophila	Chemical	0.0212
Membrane Protein	072RB peptide	Chemical	0.0212
Membrane Protein	Seh1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	Hem1 protein, mouse	Chemical	0.0212
Membrane Protein	LS3 peptide	Chemical	0.0212
Membrane Protein	chc-1 protein, C elegans	Chemical	0.0212
Membrane Protein	Vps4 protein, Drosophila	Chemical	0.0212
Membrane Protein	HAF-9 protein, C elegans	Chemical	0.0212
Membrane Protein	EfeB protein, E coli	Chemical	0.0212
Membrane Protein	CLEC-1 protein, rat	Chemical	0.0212
Membrane Protein	aminobenzoic acid, calcium pantothenate, chloroquine, quinacrine, pyridoxine drug combination	Chemical	0.0212
Membrane Protein	SNX2b protein, Arabidopsis	Chemical	0.0212
Membrane Protein	alanyl-prolyl-glycine	Chemical	0.0212
Membrane Protein	nucleostemin 1, Drosophila	Chemical	0.0212
Membrane Protein	zinc finger protein 160, human	Chemical	0.0212
Membrane Protein	neutral sphingomyelinase 3, human	Chemical	0.0212
Membrane Protein	NB-2 protein, mouse	Chemical	0.0212
Membrane Protein	CPR30 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	EutM protein, E coli	Chemical	0.0212
Membrane Protein	4-chlorobenzoylberbamine	Chemical	0.0212
Membrane Protein	CEA X protein, human	Chemical	0.0212
Membrane Protein	Art5 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	FocB protein, E coli	Chemical	0.0212
Membrane Protein	Xpd protein, Drosophila	Chemical	0.0212
Membrane Protein	2-(quinolin-2-ylmethylene)hydrazinecarbothioamide	Chemical	0.0212
Membrane Protein	FGF-P peptide	Chemical	0.0212
Membrane Protein	CP 4200	Chemical	0.0212
Membrane Protein	Numr-1 protein, C elegans	Chemical	0.0212
Membrane Protein	Mdm36 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	Vrp1 protein, Drosophila	Chemical	0.0212
Membrane Protein	PilA protein, Francisella tularensis	Chemical	0.0212
Membrane Protein	WAG1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	PXN-2 protein, C elegans	Chemical	0.0212
Membrane Protein	Unc5 protein, Drosophila	Chemical	0.0212
Membrane Protein	APX6 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	phosphoric acid mono-(3-(4-benzyloxyphenyl)-2-octadec-9-enoylaminopropyl) ester	Chemical	0.0212
Membrane Protein	ANAC089 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	Aly1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	DAF-25 protein, C elegans	Chemical	0.0212
Membrane Protein	YddG protein, E coli	Chemical	0.0212
Membrane Protein	Ctr1A protein, Drosophila	Chemical	0.0212
Membrane Protein	stellatin	Chemical	0.0212
Membrane Protein	PANP protein, human	Chemical	0.0212
Membrane Protein	GCY-28 protein, C elegans	Chemical	0.0212
Membrane Protein	FUN26 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	CLE14 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	peptide deformylase 1B, Arabidopsis	Chemical	0.0212
Membrane Protein	arouser protein, Drosophila	Chemical	0.0212
Membrane Protein	myosin-18, Drosophila	Chemical	0.0212
Membrane Protein	F2N12S compound	Chemical	0.0212
Membrane Protein	PXS25 compound	Chemical	0.0212
Membrane Protein	trichohyalin-like 1 protein, human	Chemical	0.0212
Membrane Protein	2-(4-fluorobenzoylamino)benzoic acid methyl ester	Chemical	0.0212
Membrane Protein	Igsf5 protein, mouse	Chemical	0.0212
Membrane Protein	IMP-13 beta-lactamase, Pseudomonas aeruginosa	Chemical	0.0212
Membrane Protein	Cld19 protein, rat	Chemical	0.0212
Membrane Protein	MmpL7 protein, Mycobacterium tuberculosis	Chemical	0.0212
Membrane Protein	NIR-conPK11195	Chemical	0.0212
Membrane Protein	Sab protein, E coli	Chemical	0.0212
Membrane Protein	FBXW10 protein, human	Chemical	0.0212
Membrane Protein	Bcas1 protein, mouse	Chemical	0.0212
Membrane Protein	SNAP-29 protein, C elegans	Chemical	0.0212
Membrane Protein	SYP132 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	KdPT tripeptide	Chemical	0.0212
Membrane Protein	2-(1-(2-(4-chlorophenyl)-5-methylpyrazolo(1,5-a)pyrimidin-7-yl)-2-piperidinyl)ethanol	Chemical	0.0212
Membrane Protein	TRAPPC8 protein, human	Chemical	0.0212
Membrane Protein	mitochondrial zinc maintenance protein 1, S cerevisiae	Chemical	0.0212
Membrane Protein	CC2D2A protein, zebrafish	Chemical	0.0212
Membrane Protein	HOTS protein, human	Chemical	0.0212
Membrane Protein	KIAA0040 protein, human	Chemical	0.0212
Membrane Protein	MntP protein, E coli	Chemical	0.0212
Membrane Protein	zinc finger protein 577, human	Chemical	0.0212
Membrane Protein	SMILE protein, rat	Chemical	0.0212
Membrane Protein	PDF1A protein, Arabidopsis	Chemical	0.0212
Membrane Protein	galacturonosyltransferase 1, Arabidopsis	Chemical	0.0212
Membrane Protein	ZDHHC21 protein, human	Chemical	0.0212
Membrane Protein	PLEKHA5 protein, human	Chemical	0.0212
Membrane Protein	Hsc70-3 protein, Drosophila	Chemical	0.0212
Membrane Protein	N-((3-(3-9H-purin-6-yl)pyridin-2-ylamino)-2,4-difluorophenyl)furan-3-sulfonamide	Chemical	0.0212
Membrane Protein	ERMP1 protein, human	Chemical	0.0212
Membrane Protein	NXF2 protein, C elegans	Chemical	0.0212
Membrane Protein	RTL342M protein, mouse	Chemical	0.0212
Membrane Protein	CPSI-121	Chemical	0.0212
Membrane Protein	KATNAL2 protein, human	Chemical	0.0212
Membrane Protein	trans-3,4'-dihydroxy-2',3',5-trimethoxystilbene	Chemical	0.0212
Membrane Protein	LEM-3 protein, C elegans	Chemical	0.0212
Membrane Protein	PAQR10 protein, human	Chemical	0.0212
Membrane Protein	4,7-dimethoxy-5-methyl-1,3-benzodioxole	Chemical	0.0212
Membrane Protein	FdeC protein, E coli	Chemical	0.0212
Membrane Protein	WcaJ protein, E coli	Chemical	0.0212
Membrane Protein	TSC22D2 protein, human	Chemical	0.0212
Membrane Protein	CER9 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	ECA1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	CNTNAP4 protein, human	Chemical	0.0212
Membrane Protein	YehT protein, E coli	Chemical	0.0212
Membrane Protein	YehU protein, E coli	Chemical	0.0212
Membrane Protein	MOP-25.2 protein, C elegans	Chemical	0.0212
Membrane Protein	ERG26 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	Delta Chemokine	Chemical	0.0212
Membrane Protein	Immunoglobulin Family Protein	Chemical	0.0212
Membrane Protein	Monoclonal Antibody 45-2D9	Chemical	0.0212
Membrane Protein	Fluperamide	Chemical	0.0212
Membrane Protein	cogc-2 protein, C elegans	Chemical	0.0212
Membrane Protein	bra-2 protein, C elegans	Chemical	0.0212
Membrane Protein	AZI2 protein, mouse	Chemical	0.0212
Membrane Protein	mtm-9 protein, C elegans	Chemical	0.0212
Membrane Protein	2-demethoxy-2,3-ethylenediamino hypocrellin B	Chemical	0.0212
Membrane Protein	NPP-3 protein, C elegans	Chemical	0.0212
Membrane Protein	G6b-B receptor, mouse	Chemical	0.0212
Membrane Protein	Tex1 protein, Plasmodium falciparum	Chemical	0.0212
Membrane Protein	USP53 protein, human	Chemical	0.0212
Membrane Protein	KANK3 protein, human	Chemical	0.0212
Membrane Protein	SNX12 protein, human	Chemical	0.0212
Membrane Protein	TMED3 protein, human	Chemical	0.0212
Membrane Protein	Sec3 protein, S pombe	Chemical	0.0212
Membrane Protein	doxa-1 protein, C elegans	Chemical	0.0212
Membrane Protein	Nup53 protein, Xenopus laevis	Chemical	0.0212
Membrane Protein	YnaI protein, E coli	Chemical	0.0212
Membrane Protein	GPR107 protein, mouse	Chemical	0.0212
Membrane Protein	fatty acid 2-hydroxylase 1, Arabidopsis	Chemical	0.0212
Membrane Protein	MC-1 beta-lactam compound	Chemical	0.0212
Membrane Protein	KY02111	Chemical	0.0212
Membrane Protein	TBC1D17 protein, human	Chemical	0.0212
Membrane Protein	alarin 6-25Cys	Chemical	0.0212
Membrane Protein	Kch1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	YhjX protein, E coli	Chemical	0.0212
Membrane Protein	YpdA protein, E coli	Chemical	0.0212
Membrane Protein	K2P3.1 protein, rat	Chemical	0.0212
Membrane Protein	3-oxo-29-noroleana-1,9(11),12-trien-2,20-dicarbonitrile	Chemical	0.0212
Membrane Protein	EXTL2 protein, mouse	Chemical	0.0212
Membrane Protein	sargachromanol E	Chemical	0.0212
Membrane Protein	ATP11B protein, human	Chemical	0.0212
Membrane Protein	plastid division protein PDV2, Arabidopsis	Chemical	0.0212
Membrane Protein	Rab39A protein, mouse	Chemical	0.0212
Membrane Protein	calcium-dependent protein kinase 21, Arabidopsis	Chemical	0.0212
Membrane Protein	AP2B1 protein, human	Chemical	0.0212
Membrane Protein	Slc38a4 protein, rat	Chemical	0.0212
Membrane Protein	C16orf62 protein, human	Chemical	0.0212
Membrane Protein	NMD5 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	PPAPDC1A protein, human	Chemical	0.0212
Membrane Protein	Macrod2 protein, mouse	Chemical	0.0212
Membrane Protein	LURAP1 protein, human	Chemical	0.0212
Membrane Protein	RRT2 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	RTT10 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	mitofilin protein, rat	Chemical	0.0212
Membrane Protein	FMP37 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	HMGCLL1 protein, human	Chemical	0.0212
Membrane Protein	LAMTOR4 protein, human	Chemical	0.0212
Membrane Protein	TRICEPS compound	Chemical	0.0212
Membrane Protein	MIRN30 microRNA, zebrafish	Chemical	0.0212
Membrane Protein	Syap1 protein, human	Chemical	0.0212
Membrane Protein	4,2',5'-trihydroxy-4'-methoxychalcone	Chemical	0.0212
Membrane Protein	Becn2 protein, mouse	Chemical	0.0212
Membrane Protein	PGR3 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	PLEKHA7 protein, mouse	Chemical	0.0212
Membrane Protein	CATP-6 protein, C elegans	Chemical	0.0212
Membrane Protein	TM4SF20 protein, human	Chemical	0.0212
Membrane Protein	haldisin protein, human	Chemical	0.0212
Membrane Protein	ABCC1 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	Stk24 protein, mouse	Chemical	0.0212
Membrane Protein	PEG 40 monostearate	Chemical	0.0212
Membrane Protein	Ayr1 protein, S cerevisiae	Chemical	0.0212
Membrane Protein	TRAF6 protein, Drosophila	Chemical	0.0212
Membrane Protein	rerea protein, zebrafish	Chemical	0.0212
Membrane Protein	Solute Carrier Family 12, Member 4	Chemical	0.0212
Membrane Protein	SMSr protein, human	Chemical	0.0212
Membrane Protein	methyl 3-hydroxyimino-11-oxoolean-12-en-28-oate	Chemical	0.0212
Membrane Protein	1-(3,4,5-trihydroxyphenyl)nonan-1-one	Chemical	0.0212
Membrane Protein	BIR2 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	TANC2 protein, human	Chemical	0.0212
Membrane Protein	PROS protein, Arabidopsis	Chemical	0.0212
Membrane Protein	transportin protein, Drosophila	Chemical	0.0212
Membrane Protein	leucine-rich repeat-containing protein 34, mouse	Chemical	0.0212
Membrane Protein	COLCA1 protein, human	Chemical	0.0212
Membrane Protein	COLCA2 protein, human	Chemical	0.0212
Membrane Protein	PTPLAD2 protein, human	Chemical	0.0212
Membrane Protein	AUTOPHAGY-RELATED11 protein, Arabidopsis	Chemical	0.0212
Membrane Protein	RBJ protein, human	Chemical	0.0212
Membrane Protein	ATAD1 protein, mouse	Chemical	0.0212
Membrane Protein	Serine/Threonine-Protein Kinase/Endoribonuclease IRE1	Chemical	0.0212
Membrane Protein	N-benzyloxycarbonylphenylalanine diazomethyl ketone	Chemical	0.0212
Membrane Protein	12-doxylstearate methyl ester	Chemical	0.0212
Membrane Protein	8-N(3)cIMP	Chemical	0.0212
Membrane Protein	methyl 3-((4-azidophenyl)dithio)propionimidate	Chemical	0.0212
Membrane Protein	N-carboxymethylisatoic anhydride	Chemical	0.0212
Membrane Protein	malonichrome	Chemical	0.0212
Membrane Protein	N-delta-chloroacetyl-L-ornithine	Chemical	0.0212
Membrane Protein	cis-parinaric acid methyl ester	Chemical	0.0212
Membrane Protein	azidofluorescein diacetate	Chemical	0.0212
Membrane Protein	5-iodoacetamidosalicylic acid	Chemical	0.0212
Membrane Protein	5-bromo-6-azauracil	Chemical	0.0212
Membrane Protein	acetylmaltose	Chemical	0.0212
Membrane Protein	dolichyl oleate	Chemical	0.0212
Membrane Protein	N-acetylgramicidin	Chemical	0.0212
Membrane Protein	N-methylmaleimide nitroxide	Chemical	0.0212
Membrane Protein	polystatin	Chemical	0.0212
Membrane Protein	9-allyloxy-6-chloro-3-methyl-2,3,4,5-tetrahydro-1H-benzazepine	Chemical	0.0212
Membrane Protein	guanethidine N-oxide	Chemical	0.0212
Membrane Protein	EX 10-478	Chemical	0.0212
Membrane Protein	glutathione hexane maleimide	Chemical	0.0212
Membrane Protein	TR-2 mycotoxin	Chemical	0.0212
Membrane Protein	12-tetradecen-1-ol acetate	Chemical	0.0212
Membrane Protein	1,2-hexanoylthiophosphotidylcholine	Chemical	0.0212
Membrane Protein	5-doxylpalmitoyl-3-phosphatidylcholine	Chemical	0.0212
Membrane Protein	acetoacetyl-LDL	Chemical	0.0212
Membrane Protein	9-amino-3-azido-7-methoxyacridine	Chemical	0.0212
Membrane Protein	benzylaminododecylguanine	Chemical	0.0212
Membrane Protein	regulatory factor 36	Chemical	0.0212
Membrane Protein	arginyl-arginyl-leucyl-isoleucyl-glutamyl-aspartyl-alanyl-glutamyl-tyrosyl-alanyl-alanyl-arginyl-glycine	Chemical	0.0212
Membrane Protein	1-(N-(2-hydroxy-5-azidobenzoyl)-2-aminoethyl)-4-(N-hydroxysuccinimidyl)succinate	Chemical	0.0212
Membrane Protein	5-hydroxyeicosatetraenoic acid lactone	Chemical	0.0212
Membrane Protein	1-oleoyl-2-(7-(4-nitrobenzo-2-oxa-1,3-diazole))-6-aminocaproylphosphatidylcholine	Chemical	0.0212
Membrane Protein	6-N-hydroxylaminopurine deoxynucleoside triphosphate	Chemical	0.0212
Membrane Protein	BAY-P 8857	Chemical	0.0212
Membrane Protein	tetanus toxin fragment BIIb	Chemical	0.0212
Membrane Protein	actinobacillin	Chemical	0.0212
Membrane Protein	cytosynalin	Chemical	0.0212
Membrane Protein	vasopressin, 1-(3-mercapto)propionic acid-8-(N(6)-4-azidophenylamidino)lysine-	Chemical	0.0212
Membrane Protein	thrombolamban	Chemical	0.0212
Membrane Protein	N'-(3-aminopropyl)homospermidine	Chemical	0.0212
Membrane Protein	poriatin	Chemical	0.0212
Membrane Protein	GnRH, Ac(4-Cl-Phe(1,2)-Trp(3)-Tyr(5)-Lys(6)-Ala(10))-	Chemical	0.0212
Membrane Protein	atriopeptin analog I	Chemical	0.0212
Membrane Protein	calmedin	Chemical	0.0212
Membrane Protein	5-(4-hydroxy-3-methoxyphenyl)-5-phenylhydantoin	Chemical	0.0212
Membrane Protein	AH25086	Chemical	0.0212
Membrane Protein	phytosiderin	Chemical	0.0212
Membrane Protein	glycyl-glycyl-proline	Chemical	0.0212
Membrane Protein	sulfosuccinimidyl-2-(3-azido-2-nitrobenzamido)ethyl-1,3'-dithiopropionate	Chemical	0.0212
Membrane Protein	Lqq IT2	Chemical	0.0212
Membrane Protein	N-methylpicolinium perchlorate	Chemical	0.0212
Membrane Protein	6-bromobenzamil	Chemical	0.0212
Membrane Protein	4501 U	Chemical	0.0212
Membrane Protein	2-bromododecanoate	Chemical	0.0212
Membrane Protein	BRL 41897A	Chemical	0.0212
Membrane Protein	N,N'-bis((epsilon-((2,4-dinitrophenyl)amino)caproyl)tyrosyl)cystine	Chemical	0.0212
Membrane Protein	poly(3-O-beta-glucopyranosyl-N-acetylgalactosamine 1-phosphate)	Chemical	0.0212
Membrane Protein	2-hydroxy-5-(2,5-dihydrobenzyl)aminobenzoic acid	Chemical	0.0212
Membrane Protein	N-acetylpsychosine	Chemical	0.0212
Membrane Protein	resorufinyl 1,2-O-dilaurylglycero-3-glutarate	Chemical	0.0212
Membrane Protein	methionylphenylalanine	Chemical	0.0212
Membrane Protein	demethylxestospongine B	Chemical	0.0212
Membrane Protein	EMD 56133	Chemical	0.0212
Membrane Protein	L 708286	Chemical	0.0212
Membrane Protein	MR 16728	Chemical	0.0212
Membrane Protein	SDZ 212-122	Chemical	0.0212
Membrane Protein	N-octanoylglucosylamine	Chemical	0.0212
Membrane Protein	2-hydroxyphenyl 1-(2-nitrophenyl)ethyl phosphate	Chemical	0.0212
Membrane Protein	pyridine	Chemical	0.0213
Membrane Protein	Nicotinic Acids	Chemical	0.0213
Membrane Protein	potassium-chloride symporters	Chemical	0.0213
Membrane Protein	ethylisopropylamiloride	Chemical	0.0213
Membrane Protein	Antiparkinson Agents	Chemical	0.0213
Membrane Protein	ste11 protein, S pombe	Chemical	0.0213
Membrane Protein	Aluminum	Chemical	0.0214
Membrane Protein	Carnitine O-Palmitoyltransferase	Chemical	0.0214
Membrane Protein	phosphatidylbutanol	Chemical	0.0214
